,VTI,VEA,VWO,BND,EMB,QQQ,VNQ
3/5/13,0.01002794,0.009657794,0.01122947,-0.000598031,0.00446578,0.01477541,0.007875187
3/6/13,0.001508141,0.002459693,0.005380667,-0.001675636,-0.000503293,-0.002475221,-0.002983365
3/7/13,0.002384174,0.002998926,0.002505138,-0.001438709,-0.003524953,0.002627358,-0.00470222
3/8/13,0.004882316,0.00217445,0.009086726,-0.002761476,-0.003621665,0.001164568,0.001718006
3/11/13,0.002865372,0.002712294,-0.004502408,-0.000481591,-0.001521558,0.002908312,0.000857475
3/12/13,-0.001739123,-0.004327829,-0.01017641,0.001927291,0.002116492,-0.003624764,-0.003712725
3/13/13,0.001866619,-0.002173372,-0.009595659,-0.001202194,-0.002196521,-0.00130972,0.001003292
3/14/13,0.00558933,0.01089032,0.005074999,0.000361083,-0.001439321,0.003351353,0.00630015
3/15/13,-0.001111615,0.000807939,-0.00826258,0.001203206,0.000847876,-0.00276922,0.00227666
3/18/13,-0.005440861,-0.01103337,-0.01110853,0.00192289,-0.002372067,-0.002189483,-0.005536618
3/19/13,-0.002735313,-0.002993214,-0.007746344,0.000599681,-0.0007643,-0.001901657,-0.004853732
3/20/13,0.007480345,0.006823144,0.005802076,-0.000959025,0.000849821,0.007020317,0.003155949
3/21/13,-0.008043484,-0.008403296,-0.009028072,0.000240032,-0.001188753,-0.01133766,-0.00300299
3/22/13,0.00616264,0.00904861,0.003028952,0.000959715,-0.000680049,0.009715825,0.00522091
3/25/13,-0.003362863,-0.01306121,-0.002126155,-0.000119872,-0.000170177,-0.003644846,0.000143703
3/26/13,0.007498202,0.005789884,0.01148193,0.000359568,0.001106142,0.005414146,0.008625735
3/27/13,0.000744202,-0.004934219,0.003627913,0.002036882,-0.000679941,0.001324457,0.001852868
3/28/13,0.003470486,0.003581297,0.000349799,0.0001196,0.000425203,0.002456341,0.003414395
4/1/13,-0.005311269,-0.01180347,-0.008742278,0.000912246,0.000605923,-0.006814575,0.002977443
4/2/13,0.002980229,0.01055558,0.000940755,0.000119824,0.001278894,0.007883225,0.003109998
4/3/13,-0.0108951,-0.004672952,-0.01245307,0.000599413,0.004427764,-0.009125105,-0.003523112
4/4/13,0.004381005,0.008837329,-0.000237885,0.002875259,0.004153932,0.000292306,0.01626363
4/5/13,-0.003489516,-0.004379957,-0.001427924,0.002747621,0.0129169,-0.00831507,0.005427211
4/8/13,0.006128037,0.003299498,0.002621559,-0.000476542,0.004167361,0.005290243,0.008027707
4/9/13,0.00285896,0.004110652,0.01045873,-0.001072753,-0.001162077,0.006742877,0.000137231
4/10/13,0.01289044,0.01419215,0.008586255,-0.001909033,0.000498631,0.01943796,0.006177987
4/11/13,0.003793411,0.007804115,-0.000116643,0.000478194,0.002242497,-0.000357088,0.005867107
4/12/13,-0.003535303,-0.001335093,-0.01236293,0.002389735,0.003397727,-0.000714322,0.002441675
4/15/13,-0.02434546,-0.02085568,-0.02621636,0.001072881,-0.004294716,-0.01973127,-0.02070364
4/16/13,0.01479624,0.01447304,0.0220713,-0.000250104,-0.001327107,0.0132731,0.01658141
4/17/13,-0.01495118,-0.02045766,-0.01447557,0.000488338,-0.00249172,-0.01950487,-0.01060213
4/18/13,-0.006271952,-0.002473211,0.002167112,0.000595274,-0.001915035,-0.01388827,-0.001511205
4/19/13,0.009593564,0.006887053,0.01429604,-0.000832834,0.002586114,0.01371165,0.01541005
4/22/13,0.004251017,0.004924769,0.00272419,0.001309752,0.001497756,0.01028058,-0.001355096
4/23/13,0.01083171,0.01388517,0.004960999,-0.000237801,0.001910898,0.00959436,0.005563144
4/24/13,0.001477954,0.008592903,0.006229416,-0.000237857,0.000912187,-0.000431948,0.002104955
4/25/13,0.004058564,0.00559103,0.008526991,-0.00059492,-0.00099416,0.005329916,-0.003312447
4/26/13,-0.001837353,0.000529533,-0.009265641,0.001309531,-0.000580525,-0.003152332,-0.003242338
4/29/13,0.006381204,0.01164326,0.01052141,0.00083224,0.003485173,0.009199359,0.008538966
4/30/13,0.003048409,0.002615807,0.01249415,0,0.003886556,0.007263953,0.01169191
5/1/13,-0.01021157,-0.007565899,-0.01046618,0.001686367,0.001570987,-0.004666315,-0.007970224
5/2/13,0.01043968,0.003154546,0.009191322,0.000237603,0.004126093,0.01264383,0.0065613
5/3/13,0.009359479,0.01205448,0.006864971,-0.00475174,-0.002465508,0.01178457,0.003990994
5/6/13,0.003853561,-0.000776768,0.001136346,-0.000119386,-0.00090625,0.003882401,0.005167608
5/7/13,0.005518223,0.002549886,0.007832037,-0.000954927,-0.002556259,-0.000552499,0.005536491
5/8/13,0.00465282,0.01038037,0.008897409,0.000955839,0.000661391,0.004836905,0.000524396
5/9/13,-0.003325006,-0.009465309,-0.007814296,-0.001551835,0.002974228,-0.001423468,-0.006551363
5/10/13,0.004408468,0.000516541,-0.003825341,-0.00251075,-0.007413521,0.006108328,0.003692941
5/13/13,0.000237208,0,-0.009035499,-0.001078796,-0.006556024,0.001231983,0.004730626
5/14/13,0.01031787,0.00361382,0.004786937,-0.001919799,-0.000501191,0.005195478,0.00366203
5/15/13,0.004343175,0.003343551,-0.000794094,0.001142116,-0.002925186,0.002040282,0.009903599
5/16/13,-0.004090679,-0.008203018,-0.003973192,0.001501051,0.003520521,-0.001085949,-0.00516131
5/17/13,0.0102101,0.008270863,0.003419228,-0.002158277,-0.00116939,0.009648141,0.005577176
5/20/13,-0.000116196,0.00512691,0.00227166,-0.000240378,-0.002659314,-0.001480493,0.002321686
5/21/13,0.001626576,0.001530257,-0.000679936,0.000961561,-0.001106839,0.001078234,0.005662108
5/22/13,-0.009859627,-0.008912714,-0.01134044,-0.003362137,-0.000419671,-0.008765226,-0.02431224
5/23/13,-0.001874457,-0.01515921,-0.007341126,-0.000120508,-0.006130361,-0.002295689,-0.0187541
5/24/13,-0.001291087,-0.007826847,-0.01005319,0.000120522,-0.004647194,-0.000544497,-0.002539461
5/28/13,0.006463781,0.001840644,0.005019264,-0.005542158,-0.006876105,0.00653856,-0.008575632
5/29/13,-0.006772558,-0.008661366,-0.01393725,0.00084807,-0.009487996,-0.00473675,-0.02121908
5/30/13,0.004114815,0.004765695,-0.002355766,-0.000847351,-0.001121826,0.005303228,-0.009389676
5/31/13,-0.01334746,-0.02002641,-0.01914987,-0.00169614,-0.006219456,-0.009197894,-0.01338164
6/3/13,0.004034698,0.006722237,0.01591274,-0.000914246,0.000260885,0.001774707,0.005651336
6/4/13,-0.004845806,0.002136801,-0.0113744,-0.000365219,-0.000523377,-0.005178486,-0.01390837
6/5/13,-0.01413296,-0.02238806,-0.02037398,-0.00036526,-0.006632294,-0.01301366,-0.008263311
6/6/13,0.009396443,0.005725166,0.01027654,0.001339837,0.001493439,0.004857716,0.01608968
6/7/13,0.01241199,0.01165628,-0.004359416,-0.002554423,-0.005438621,0.013674,0.000141305
6/10/13,0.000353634,0.000535918,-0.01410853,-0.002560965,-0.00996646,0.000408758,-0.008623136
6/11/13,-0.01013435,-0.01258707,-0.01973845,0.000489069,-0.02138086,-0.009942736,-0.01482962
6/12/13,-0.00845237,-0.000542459,-0.006795884,-0.001955318,0.01210744,-0.01155598,-0.01360537
6/13/13,0.01548806,0.01546811,0.02306132,0.004407991,0.01834863,0.01266533,0.02597207
6/14/13,-0.00567514,-0.01175838,-0.01436706,0.001097208,0.005652706,-0.006597077,0.003718566
6/17/13,0.007015505,0.01433204,0.007036913,-0.000730701,-0.00623572,0.009684623,0.002849771
6/18/13,0.007556965,0.006131788,0.002246073,-0.000853031,-0.01210785,0.008221409,0.005115098
6/19/13,-0.01277398,-0.01828305,-0.03187248,-0.005854321,-0.01171943,-0.01114433,-0.03067569
6/20/13,-0.02481002,-0.03724699,-0.04346714,-0.009078708,-0.02914819,-0.02384553,-0.04156334
6/21/13,0.002556288,0.003364249,0.0177467,-0.004085604,-0.01622376,-0.005229021,0.01354229
6/24/13,-0.0127975,-0.01690421,-0.02229851,-0.004848327,-0.01724955,-0.009938903,-0.00448882
6/25/13,0.01000995,0.01443418,0.0191781,0.002348481,0.02247077,0.007313846,0.01674785
6/26/13,0.009298843,0.004553211,0.02123658,0.003514515,0.01018677,0.008969318,0.01512432
6/27/13,0.007394843,0.0107649,0.01526712,0.003974164,0.019888,0.004233038,0.02006196
6/28/13,-0.005174492,-0.002242204,0.00583351,0.000494816,0.002746456,0.001405065,-0.00621837
7/1/13,0.008346467,0.01011238,0.001675537,0.001692795,0.007120962,0.00617374,-0.002182793
7/2/13,-0.001079702,-0.00500557,-0.01698404,0.000247425,0.004732836,0.000418335,0.01531286
7/3/13,0.001441128,-0.000279439,-0.007853383,-0.000741996,-0.00987405,0.00405632,-0.006607283
7/5/13,0.01067274,0.004193394,-0.004749348,-0.01113716,-0.01994511,0.007621768,-0.004771571
7/8/13,0.005339399,0.005289601,0.001590603,0.00450498,0.009802048,0.000964449,0.001016994
7/9/13,0.007081299,0.006092529,0.01191108,0.001121265,0.000739594,0.006056363,0.01422345
7/10/13,0.000468779,0.001926774,-0.009678235,-0.002488762,-0.01053117,0.00574642,0.000429399
7/11/13,0.01452498,0.02733514,0.04635502,0.006736443,0.01759875,0.01986123,0.02417386
7/12/13,0.000923702,-0.005482065,-0.01047585,-0.001363081,-0.008211425,0.004401785,-0.006145179
7/15/13,0.0038066,0.005915602,0.01301016,0.002729882,0.01100835,0.002257612,0.004215787
7/16/13,-0.004481722,-0.001336521,0.001762773,0.001484999,0.007228483,-0.00132501,0.000699735
7/17/13,0.003232211,0.003747307,0.008295672,0.002224148,0.008166737,0.002520828,0.003635778
7/18/13,0.005637992,0.005866699,-0.009723246,-0.001602728,0.005145179,-0.002514489,0.008499382
7/19/13,0.001487383,-0.00106047,-0.004280009,0.002593221,0.001344634,-0.01034903,-0.000690735
7/22/13,0.002170712,0.005307876,0.01061952,0.000615783,-0.001521917,0.002949473,0.003041632
7/23/13,-0.001824027,0.001319938,0.01100822,-0.000246143,0.004214124,-0.007351897,-0.001102713
7/24/13,-0.003997242,-0.001054598,-0.01212575,-0.003201208,-0.009375027,0.003231859,-0.01945638
7/25/13,0.003669301,0.001055712,0.006763539,-0.000370538,0.000901362,0.006308741,0.001547996
7/26/13,0.000114271,-0.005536491,-0.003234567,0.000741351,-0.003511926,0.005335488,0.000843125
7/29/13,-0.00342704,-0.008748722,-0.01248128,-0.000123404,-0.003705075,-0.001857495,-0.007440775
7/30/13,0.001031682,-0.000267406,-0.006825087,-0.000617474,-0.00145128,0.005316946,-0.002970284
7/31/13,0.001030532,0.001872651,-0.005853895,0.001112027,-0.007539234,0.001851109,-0.01631439
8/1/13,0.01269733,0.01388519,0.01843311,-0.004863744,-0.002334222,0.01016239,-0.003893808
8/2/13,0.000451835,0.007900954,0.000502777,0.003231446,0.01252879,0.005617981,-0.004922489
8/5/13,0.000112929,-0.001045229,-0.00753767,0.00037164,-0.007187707,0.000649544,-0.000727529
8/6/13,-0.006547774,-0.002092546,-0.01240511,-0.000619233,0.000274916,-0.005972463,-0.003494436
8/7/13,-0.003977255,-0.005766742,-0.01153543,0.001487023,-0.002382063,-0.001828623,-0.002630045
8/8/13,0.004107252,0.008963885,0.02230282,0.000494938,0.001561192,0.004972584,0.000439478
8/9/13,-0.00249973,0.000522615,0.004058946,0.001236686,0.006601882,-0.004036526,0.008786037
8/12/13,-0.000683421,-0.001567025,0.008084883,-0.001852786,-0.000455415,0.002353253,-0.007112758
8/13/13,0.002165677,0.00758569,0.004010021,-0.003464903,-0.008201964,0.005608456,-0.01374273
8/14/13,-0.005232019,0.000259562,0.002970531,-0.000496721,-0.001653958,-0.003761361,-0.003854167
8/15/13,-0.01486389,-0.008564703,-0.01167281,-0.003602944,-0.002485083,-0.01692482,-0.01830351
8/16/13,-0.003249842,0.001832453,-0.01082851,-0.002618443,-0.005812855,-0.000331102,-0.02455666
8/19/13,-0.006753542,-0.007055147,-0.01960286,-0.002875306,-0.00872392,-0.001788463,-0.01320899
8/20/13,0.006565036,-0.001578984,-0.001298344,0.002883597,-0.003276833,0.004379586,0.0226772
8/21/13,-0.005823433,-0.01186075,-0.02210085,-0.003875454,-0.003193653,-0.003435546,-0.002309848
8/22/13,0.008903492,0.01040276,0.01621911,0.001004039,0.001413437,0.009811794,0.006019438
8/23/13,0.00418022,0.008711669,0.01177386,0.002883597,0.005551934,0.006696356,0.01043265
8/26/13,-0.002543955,-0.00654279,-0.0118955,0.001750211,0.00177805,0.000521728,-0.002884944
8/27/13,-0.01773706,-0.01685984,-0.02590939,0.002496001,-0.004110252,-0.02046669,-0.004872845
8/28/13,0.003658652,-0.001071836,-0.000806088,-0.001742803,-0.006190823,0.003859475,-0.006120911
8/29/13,0.002704559,0,0.005915602,0.000997558,0.00075509,0.007026366,0.00153974
8/30/13,-0.005863727,-0.01153434,0.008286591,-0.001370288,0.001226114,-0.006450735,-0.008455081
9/3/13,0.005072553,0.01872463,0.005832381,-0.002228145,-0.007432592,0.005697632,-0.008682191
9/4/13,0.008920213,0.00905701,0.01555087,-0.001252957,9.53E-05,0.0106719,0.008601802
9/5/13,0.001163314,-0.000264048,0.01349599,-0.006899955,0.001334344,0.001694659,-0.01054422
9/6/13,0.000813383,0.00580938,0.01357241,0.003789735,0.008661753,0.001171317,0.01551484
9/9/13,0.01126206,0.01417697,0.02943398,0.002517047,-0.001038035,0.01169897,0.02083331
9/10/13,0.007807122,0.01087233,0.00773107,-0.002134142,-0.004723219,0.004882401,-0.000755904
9/11/13,0.002620225,0.002816917,0.001339511,0.002767659,0.006074406,-0.001917933,0.008018136
9/12/13,-0.003067882,-0.004851854,-0.01301228,-0.000250867,0.005282996,-0.000640474,-0.006453554
9/13/13,0.002051519,0.003592491,0.007269545,0.001631287,-0.001595328,0.000640885,0.002870128
9/16/13,0.005800752,0.008949079,0.01113154,0.0012528,0.01043332,-0.002690227,0.009941312
9/17/13,0.005314952,0.000506854,-0.000725928,0.000875872,0.005395366,0.006679567,-0.000596583
9/18/13,0.01169855,0.02634248,0.04043588,0.008000993,0.02366764,0.01199432,0.03387549
9/19/13,-0.001556586,-0.004442258,-0.00407268,-0.001116164,-0.004772319,0.002395693,-0.000866016
9/20/13,-0.006681582,-0.008180511,-0.02371771,-0.000124188,-0.001634732,-0.003487917,-0.01632483
9/23/13,-0.004495451,0.000599866,0.005026369,0.000745034,-0.001637408,-0.001962382,-0.006785053
9/24/13,-0.001584241,-0.002006471,-0.009965204,0.002109515,0.000182202,0,-0.007610836
9/25/13,-0.001813484,0.00050265,-0.005942249,0.00210498,-0.00109315,-0.003425146,0.003308289
9/26/13,0.003860611,0.00376784,0.002805852,-0.001482797,0.00164159,0.007764774,0.006145024
9/27/13,-0.003958897,-0.002001952,-0.01423355,0.000247547,-0.006464527,-0.001263086,-0.004170993
9/30/13,-0.004655872,-0.007522549,-0.009379269,0.000618526,-0.000843135,-0.002402965,-0.01062078
10/1/13,0.008670874,0.005811004,0.0198082,-0.001207352,0.001418939,0.01014203,0.01451465
10/2/13,-0.001696658,-0.001004796,0.00317618,0.001116441,-0.002298851,-0.000376491,0.00149029
10/3/13,-0.00849762,-0.006286145,-0.002679021,0.000495674,-0.000552973,-0.01167609,-0.01741069
10/4/13,0.007313443,0.002783416,0.01343099,-0.001114644,0.002582062,0.008638215,-0.001968761
10/7/13,-0.008962007,-0.0100934,-0.008915637,0.000743925,0.004139045,-0.008312388,0.004552282
10/8/13,-0.01327843,-0.006627538,-0.009482115,-0.000371686,0.002564796,-0.019304,-0.01087604
10/9/13,-0.000696027,0.003335829,0.007854681,-0.00061977,-0.000730874,-0.003107975,0.000152635
10/10/13,0.02252151,0.01854226,0.02240619,0.0002481,0.001645792,0.02117429,0.02550017
10/11/13,0.007039,0.005649679,0.004049595,0.000371963,0.002464597,0.007887072,0.009976149
10/14/13,0.004396837,0.002996228,0.006405614,-0.001983189,0.00118373,0.007067999,0.000589723
10/15/13,-0.007632649,-0.005227759,-0.01202259,-0.000248344,-0.000363741,-0.003885168,-0.003683513
10/16/13,0.01402554,0.008508513,0.007158178,0.004223557,0.004913049,0.01132353,0.01878138
10/17/13,0.007361919,0.01215885,0.006870432,0.003463711,0.008420102,0.005722805,0.01509654
10/18/13,0.007086695,0.005883743,-0.000117672,0.001109422,0.000628476,0.01620491,-0.001000997
10/21/13,-0.000549702,0.001462378,0.000470654,-0.001231357,-0.002063667,0.002191117,-0.006011998
10/22/13,0.005720535,0.009491346,0.00929085,0.00320555,0.001978072,0.00145749,0.009216581
10/23/13,-0.004703569,-0.01084862,-0.02202283,0.000491593,0.002889435,-0.006064282,0.001854984
10/24/13,0.00384656,0.006824338,-0.002144648,0,-0.00091263,0.00439293,-0.000284812
10/25/13,0.003612895,-0.002662808,0.005850721,0.00110547,-8.96E-05,0.007168072,0.01225247
10/28/13,0.000763605,-0.001577729,0.002849068,-0.000858892,0.000626957,0.000241214,-0.007178073
10/29/13,0.005014161,0.001823283,0.002840884,0.000675431,-0.003848911,0.001688367,-0.005812357
10/30/13,-0.00585676,-0.00218394,-0.005075546,-0.001043126,-0.002965242,-0.000963089,-0.008412896
10/31/13,-0.003000235,-0.006566159,-0.006643701,0,0.003514775,-0.002289738,-0.00589594
11/1/13,0.001367839,-0.004895886,-0.000477737,-0.002694024,-0.00532448,0.000241535,0.005207589
11/4/13,0.004535033,0.004428051,0.006547933,0.000617322,-0.00018126,0.001449134,0.001870843
11/5/13,-0.002882778,-0.008572184,-0.01991977,-0.002961203,-0.005167721,0.001085208,-0.0163746
11/6/13,0.002618349,0.009634373,0.003633758,0.001732451,-0.000729079,-0.000240865,-0.001460369
11/7/13,-0.01327531,-0.01688277,-0.01737874,0.001976574,-0.002371201,-0.01879515,-0.01243051
11/8/13,0.01334362,0.005973068,-0.003438944,-0.006534321,-0.007678913,0.01350686,-0.01347543
11/11/13,0.000652928,0.001113359,-0.0048065,-0.000868698,-0.005803822,-0.001574961,0.001050731
11/12/13,-0.00152256,-0.002100558,-0.006811183,-0.000496844,-0.006578939,0.001577445,-0.004498471
11/13/13,0.008495794,0.002600286,0.003990021,0.002733953,0.003917528,0.01211534,0.006476884
11/14/13,0.00475216,0.004816591,0.01651766,0.002850362,0.006708168,0.003112307,0.00703384
11/15/13,0.00440722,0.009095352,0.01673797,0.000370721,0.005057629,0.001909261,0.003715262
11/18/13,-0.00470893,0.000730879,0.009853397,0.001853015,0.004958686,-0.009766552,-0.00621851
11/19/13,-0.00290319,-0.002921196,-0.009519313,-0.001972824,-0.007858193,-0.002886672,-0.007002402
11/20/13,-0.003127369,-0.006835908,-0.012494,-0.002718078,-0.002762968,-0.0024126,-0.01215312
11/21/13,0.008978734,0.005899652,-0.000243268,0,-0.001108193,0.01015724,0.007746084
11/22/13,0.00493199,0.002932619,0.006327533,0.002229934,0.00212644,0.005386604,-0.003918646
11/25/13,-0.001066959,-0.002924043,-0.0120919,0.000741626,0.008118805,0.00238129,-0.004690537
11/26/13,0.000961273,-0.000244338,0.000734458,0.000123544,-0.001372691,0.005226212,-0.003496438
11/27/13,0.002880886,0.003422131,0.006360037,-0.000370493,-0.003482449,0.00697157,0.008543059
11/29/13,-0.001383097,0.00170523,0.008264466,0.000494205,-0.000643735,0.005984535,-0.009227055
12/2/13,-0.002130801,-0.006809309,-0.01880421,-0.003762476,-0.009248119,-0.002916132,-0.005801485
12/3/13,-0.003843696,-0.008080359,-0.003685541,0.000993812,0.003263085,-0.000818901,-0.001996389
12/4/13,-0.001393407,-0.005677599,0.000246662,-0.001489237,-0.006319118,0.000936591,0.00369296
12/5/13,-0.002897893,-0.005461704,-0.003205154,-0.001739987,0.00439541,-0.001286707,0.003525919
12/6/13,0.01033368,0.0122316,0.02226073,0.001494058,0.004283045,0.007261686,0.007179976
12/9/13,0.002237365,0.000246662,0.000120911,0.000994458,0.002781412,0.00406975,0.004853628
12/10/13,-0.003295392,-0.003205154,0.002056347,0.002111349,0.004067999,-0.000694818,-0.00256601
12/11/13,-0.01237205,-0.008162301,-0.02027997,-0.001735028,-0.004788183,-0.01286361,-0.02300248
12/12/13,-0.001835833,-0.007481278,-0.00887138,-0.00260716,0.001572892,-0.00258278,-0.005576218
12/13/13,0.000324557,-0.001005048,0.002983564,0.001120288,0.000923773,-0.001294734,0.002492269
12/16/13,0.007030084,0.007293786,0.004957877,0.00037298,0.00147673,0.005539201,0.003418291
12/17/13,-0.003007183,-0.003745261,-0.0066601,0.001864299,0.002672573,-0.001992477,0.00464533
12/18/13,0.01615857,0.01478697,0.01638937,-0.000372147,-0.000183863,0.01162652,0.01772505
12/19/13,-0.001378192,-0.00049396,-0.01661374,-0.001861523,-0.001746667,-0.002786137,-0.01378155
12/20/13,0.006624256,0.005263158,-0.002086937,0.001864995,0.002210199,0.01015609,0.006142412
12/23/13,0.005936579,0.009883808,0.007259096,-0.001240984,0.002756551,0.01052027,0.001984202
12/24/13,0.002740037,0.00171274,0.005218665,-0.002094603,-0.000183237,0.000457537,0.000883404
12/26/13,0.004729343,0.005862278,-0.006427741,-0.001498723,-0.001494536,0.003316191,0.000772845
12/27/13,-0.00062759,0.005099541,0.01194326,0,-0.0011978,-0.002507422,0.002162153
12/30/13,0.000313992,0.005315323,0.00368826,0.001626077,-0.000184541,-0.001485343,0.00030828
